,lat,lon,name,projected_lon,projected_lat,centroid_distance,travel_time
412,51.518240000000006,-0.11655,"Red Lion Street, Holborn",27386.137387217823,27055.317136618687,2277.382902797452,755.0
413,51.488124,-0.120903,"Vauxhall Walk, Vauxhall",27170.04459807949,23697.31051712777,3939.763236554981,544.0
414,51.5338,-0.118677,"Killick Street, Kings Cross",27194.001181174885,28782.488697705237,2707.973334098875,1325.0
415,51.483145,-0.113134,"Kennington Oval, Oval",27723.88046450379,23157.306398804736,4693.552513217723,691.0
416,51.495656,-0.114605,"Sail Street, Vauxhall",27585.858382017526,24546.449332788732,3525.3266226349065,330.0
417,51.510101,-0.211358,"Walmer Road, Notting Hill",20828.1413989445,25984.766893780703,4412.32884749476,1948.0
418,51.515256,-0.058641,"Philpot Street, Whitechapel",31414.067222127895,26828.417684414802,6309.375761387915,1545.0
419,51.52568,-0.055312,"Bethnal Green Gardens, Bethnal Green",31614.304809760157,27994.159131948865,6573.017338763387,1735.0
420,51.52388,-0.065076,"Cheshire Street, Bethnal Green",30942.052168418944,27775.9542828915,5877.704237005299,1556.0
421,51.528936,-0.055894000000000006,"York Hall, Bethnal Green",31564.292640400323,28355.295970914158,6585.228178076419,1799.0
422,51.493381,-0.007542,"Jubilee Crescent, Cubitt Town",35027.01066875129,24490.32466252477,10244.432685114274,2689.0
423,51.50623,-0.022959999999999998,"Fishermans Walk West, Canary Wharf",33917.751091878454,25890.651650313084,8885.588898146547,2244.0
424,51.511088,-0.057159,"Shadwell Station, Shadwell",31529.241854073975,26367.48420071861,6457.1725349239405,1466.0
425,51.515975,-0.053176999999999995,"Jubilee Street, Stepney",31791.186228181963,26918.47863770803,6683.822267725195,1703.0
426,51.504719,-0.06353099999999999,"Hermitage Court, Wapping",31105.680823623843,25647.248120641598,6159.899473948541,1488.0
427,51.505697,-0.070542,"St Katharines Way, Tower",30616.077221422194,25743.187767136114,5661.3568875256005,1330.0
428,51.508447,-0.055166999999999994,"Garnet Street, Shadwell",31675.324529544567,26077.363084286597,6638.919206285247,1683.0
429,51.487679,-0.021582,"Napier Avenue, Millwall",34069.20144424151,23829.569955899875,9523.224052455605,2667.0
430,51.49447,-0.014409,"East Ferry Road, Cubitt Town",34546.8713360806,24598.508724888467,9752.511240171456,2580.0
431,51.538071,-0.14466400000000001,"Parkway, Camden Town",25378.950643475793,29211.56774316114,2173.614578965287,1439.0
432,51.542138,-0.145393,"Castlehaven Road, Camden Town",25316.905076341107,29662.720459219214,2616.201836720516,1625.0
433,51.504749,-0.057544000000000005,"Wapping Lane, Wapping",31521.236230980372,25661.60131579652,6562.084885512147,1631.0
434,51.535179,-0.03338,"Gun Makers Lane, Old Ford",33107.809955059405,29091.54694034395,8254.282274315696,2238.0
435,51.516196,-0.029138,"Burdett Road, Mile End",33459.00168854659,26987.732570274355,8350.51657768031,2110.0
436,51.516000000000005,-0.038775,"Aston Street, Stepney",32790.7136342313,26947.955587061966,7682.702249765557,1925.0
437,51.541603,-0.138853,"Bonny Street, Camden Town",25772.0877186624,29614.727656805277,2644.4617541691023,1549.0
438,51.534776,-0.071881,"Thurtle Road, Haggerston",30437.869022559782,28975.60335607981,5664.706503226001,1723.0
439,51.51417,-0.052099,"St. Mary and St. Michael Church, Stepney",31871.35285784572,26719.67520184684,6770.897490103413,1631.0
440,51.535579999999996,-0.08249,"Pitfield Street (North),Hoxton",29699.48423380489,29045.69600332968,5003.840262484726,1560.0
441,51.534464,-0.07634099999999999,"Whiston Road, Haggerston",30129.352245754184,28932.748290954944,5360.321372878777,1638.0
442,51.523538,-0.030556,"Southern Grove, Bow",33338.59706061066,27801.831685560726,8263.676300256257,2054.0
443,51.521564,-0.022694,"Cantrell Road, Bow",33890.11936114213,27596.953977445402,8798.08421217601,2242.0
444,51.513757,-0.020467,"Lindfield Street, Poplar",34068.167192863155,26732.657398667507,8965.202663832433,2297.0
445,51.530535,-0.025491999999999997,"Mostyn Grove, Bow",33669.006958099984,28589.67471404132,8696.765165429091,2374.0
446,51.533283000000004,-0.028155,"Hewison Street, Old Ford",33475.994706941216,28890.388095105038,8566.215431128001,2373.0
447,51.529452,-0.027616,"Malmesbury Road, Bow",33524.88197907372,28465.222164252977,8533.490334331223,2271.0
448,51.496137,-0.019355,"Millharbour, Millwall",34198.404493672104,24774.644353230804,9371.280689197301,2487.0
449,51.498125,-0.011457,"Castalia Square, Cubitt Town",34740.80931020071,25010.666388427228,9846.573579327449,2580.0
450,51.499041,-0.020156999999999998,"Lightermans Road, Millwall",34133.976573549764,25096.18692429355,9235.304314489866,2374.0
451,51.489096,-0.009205,"Stebondale Street, Cubitt Town",34924.495601879025,24010.50751794214,10276.991956841726,2703.0
452,51.49109,-0.018716,"Spindrift Avenue, Millwall",34257.97357614932,24214.40289120286,9579.986121955219,2636.0
453,51.521889,-0.046669999999999996,"Stepney Green Station, Stepney",32225.254330301366,27588.41074696192,7136.4764871721045,1742.0
454,51.527152,-0.058004999999999994,"Pott Street, Bethnal Green",31423.083909652953,28152.9461128861,6409.1070703254045,1708.0
455,51.5128711,-0.038986599999999996,"Flamborough Street, Limehouse",32785.35589767023,26599.492262405838,7690.092630048026,1853.0
456,51.487128999999996,-0.009001,"Saunders Ness Road, Cubitt Town",34944.61505468446,23792.078744326864,10362.894468439834,2607.0
457,51.509843,-0.02377,"Thornfield House, Poplar",33850.6646598691,26291.054134521546,8775.210478619461,2165.0
458,51.51328,-0.047784,"Albert Gardens, Stepney",32173.498363757302,26628.65066694378,7077.585672790105,1701.0
459,51.528828000000004,-0.013258,"Bromley High Street, Bromley",34523.01745728051,28422.765738759394,9513.130037405901,2512.0
461,51.525645000000004,-0.069543,"Granby Street, Shoreditch",30626.882161987596,27964.110943117616,5592.54473591985,1519.0
